citation_key_lr,citation_key_cp,self_citation,title_similarity,abstract_similarity,ref_in_title,NOT,SYN_TB,CRI_ADDR,RG_SYN,RG_CLOSE,RA_CLOSE,TB_TB,TB_TT,TB_RG,TT_TT,TT_RG
Wade2004,Tallon2011a,False,0.06696591134635692,0.07790583740138954,False,True,False,False,False,False,False,False,False,False,False,False
Dehning2002,Tallon2011a,False,0.2425570176745496,0.2036286388189955,False,False,True,False,False,False,False,False,False,False,False,False
Soh1995,Markus2004,True,0.007887065607186062,0.1565724125933443,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Markus2004,False,-0.0005057595538756338,0.23329943848176307,False,False,True,False,False,False,False,True,False,False,False,False
Soh1995,Ravichandran2005,False,-0.0008859564846174243,0.116960589664872,False,False,True,False,False,False,False,False,False,False,False,False
DeLone1992,Ravichandran2005,False,0.27631802119070525,0.1333098169829626,False,False,True,False,False,False,False,True,False,False,False,False
Soh1995,Salge2015,False,0.004617750506485391,0.0994523985347594,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Salge2015,False,0.26034145748893117,0.038333839237039494,False,True,False,False,False,False,False,False,False,False,False,False
Kohli2003,Salge2015,True,0.09904912401203696,0.12538434041784696,False,True,False,False,False,False,False,False,False,False,False,False
Melville2004,Salge2015,False,0.09359171275013006,0.19249392834704607,False,True,False,False,False,False,False,False,False,False,False,False
Wade2004,Salge2015,False,0.15132842785636486,0.15256779274945276,False,True,False,False,False,False,False,False,False,False,False,False
Kohli2008,Salge2015,True,-0.00294876293073507,0.04353088807386846,False,True,False,False,False,False,False,False,False,False,False,False
Soh1995,Bulchand-Gidumal20,False,0.004342737189472683,0.15723571542225265,False,False,True,False,False,False,False,True,False,False,False,False
Kohli2003,Bulchand-Gidumal20,False,0.001587481308237011,0.298286182328894,False,True,False,False,False,False,False,False,False,False,False,False
Melville2004,Bulchand-Gidumal20,False,0.3318868811759338,0.3494979440296765,False,False,True,False,False,False,False,True,False,False,False,False
Soh1995,Pavlou2006,False,0.006432703265278379,0.13737655340776048,False,True,False,False,False,False,False,False,False,False,False,False
Kohli2003,Pavlou2006,False,0.006885961115253913,0.12756879525635098,False,True,False,False,False,False,False,False,False,False,False,False
Wade2004,Pavlou2006,False,-0.007016158098589808,0.12128124022394127,False,True,False,False,False,False,False,False,False,False,False,False
Soh1995,Fink2011,False,0.1442265204076866,0.33911003410409885,False,True,False,False,False,False,False,False,False,False,False,False
Melville2004,Fink2011,False,0.11586140058727035,0.20522470460418227,False,True,False,False,False,False,False,False,False,False,False,False
Wade2004,Fink2011,False,-0.00137977910871762,0.1931693785053168,False,True,False,False,False,False,False,False,False,False,False,False
Piccoli2005,Fink2011,False,0.11451637828424562,0.29529072657100547,False,True,False,False,False,False,False,False,False,False,False,False
Kohli2008,Fink2011,False,0.11555753958993745,0.2581618462336456,False,True,False,False,False,False,False,False,False,False,False,False
Soh1995,Thiesse2009,False,0.1681250675837336,0.1417458976147518,False,True,False,False,False,False,False,False,False,False,False,False
Melville2004,Thiesse2009,False,0.13655678771006216,0.18570549056894353,False,True,False,False,False,False,False,False,False,False,False,False
Wade2004,Thiesse2009,False,0.0967994138964004,0.13367072998732368,False,True,False,False,False,False,False,False,False,False,False,False
Kohli2008,Thiesse2009,False,0.134035389395778,0.15063835055758648,False,True,False,False,False,False,False,False,False,False,False,False
Pare2008,Thiesse2009,False,0.023385082225725832,0.0,False,True,False,False,False,False,False,False,False,False,False,False
Soh1995,Wang2012,False,0.30838353809072283,0.1000510460164853,False,False,True,False,False,False,False,True,True,False,False,False
Melville2004,Wang2012,False,0.44606090346856864,0.24815135494474627,False,False,True,False,False,False,False,True,False,False,False,False
Wade2004,Wang2012,False,0.08085905523865637,0.19743431488919852,False,False,True,False,False,False,False,False,False,False,False,False
Piccoli2005,Wang2012,False,0.010216446958421815,0.12069412814204901,False,True,False,False,False,False,False,False,False,False,False,False
Kohli2008,Wang2012,False,0.2419809364347959,0.15723221300037613,False,True,False,False,False,False,False,False,False,False,False,False
Soh1995,Yeow2015,False,0.008250510476947128,0.1558674885343781,False,True,False,False,False,False,False,False,False,False,False,False
Kohli2008,Yeow2015,False,0.003668310359127737,0.09401454170679854,False,False,True,False,False,True,False,False,False,False,False,False
Soh1995,Zhu2006,False,-0.005799638892028735,0.08448474327372774,False,True,False,False,False,False,False,False,False,False,False,False
Melville2004,Zhu2006,True,-0.008373335368777815,0.14126090487558007,False,True,False,False,False,False,False,False,False,False,False,False
Soh1995,Bannister2001,False,0.18787340000835256,0.07516077033480992,False,True,False,False,False,False,False,False,False,False,False,False
Soh1995,Gallivan2003a,False,0.21339095523955767,0.13669479722440545,False,True,False,False,False,False,False,False,False,False,False,False
Soh1995,Gosain2005,False,-0.0023670642467275753,0.12977091939874322,False,False,True,False,False,False,False,True,False,False,False,False
Soh1995,Ko2004,False,0.006165120807498582,0.12797393794648942,False,True,False,False,False,False,False,False,False,False,False,False
Soh1995,Markus1996,True,0.00482989432316838,0.05645545674260843,False,True,False,False,False,False,False,False,False,False,False,False
Soh1995,Oh2006,False,0.011002202249934994,0.10345214889532495,False,True,False,False,False,False,False,False,False,False,False,False
Soh1995,Peppard2004,False,0.016770177138353225,0.151183233366345,False,False,True,False,False,False,False,True,False,False,False,False
Soh1995,Ross1999,False,-0.020958903131775897,0.11881635060418583,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,DeLone2003,True,0.45262132760163404,0.0440924168147738,True,False,True,False,False,False,False,True,False,False,False,False
Seddon1999,DeLone2003,False,0.5401147360046834,0.0025937529693108655,False,False,False,True,False,False,False,False,False,False,False,False
Chan2000,DeLone2003,False,0.0008210030724266658,0.13582887657594683,False,False,True,False,False,False,False,False,False,False,False,False
DeLone1992,Goode2009,False,-0.0025378483973111316,0.13189755429179728,False,True,False,False,False,False,False,False,False,False,False,False
Chan2000,Goode2009,False,-0.003464913683804743,0.09773051848877935,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Petter2012,True,0.24900317890591414,0.3776686939269411,False,True,False,False,False,False,False,False,False,False,False,False
DeLone2003,Petter2012,True,0.19213258423561103,0.4068424565049789,False,False,True,False,True,False,False,True,False,False,False,False
Seddon1999,Petter2012,False,0.2821975229240106,0.12028493865593975,False,True,False,False,False,False,False,False,False,False,False,False
Chan2000,Petter2012,False,-0.000935304480033061,0.2790919249846131,False,True,False,False,False,False,False,False,False,False,False,False
Petter2008,Petter2012,True,0.19661800895888104,0.39770006149976356,False,False,False,False,False,False,False,False,False,False,False,True
DeLone1992,Torkzadeh2011,False,0.004230551644515368,0.08710425117963302,False,False,False,False,False,False,False,False,False,True,False,False
Kohli2003,Torkzadeh2011,False,0.1447884108131417,0.12391958420754262,False,True,False,False,False,False,False,False,False,False,False,False
Chan2000,Torkzadeh2011,False,0.006799529149862553,0.17410455065653227,False,True,False,False,False,False,False,False,False,False,False,False
Pare2008,Torkzadeh2011,False,0.340188725086608,0.0,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Brown2016,False,0.015264334426357606,0.09117115628081525,False,True,False,False,False,False,False,False,False,False,False,False
DeLone2003,Brown2016,False,-0.003038367612911241,0.07196234584425822,False,True,False,False,False,False,False,False,False,False,False,False
Dedrick2003,Brown2016,False,0.009145026034584622,0.0978151730035865,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Fairbank2006,False,0.139222127402344,0.10182065715884897,False,False,False,False,False,False,False,False,False,False,False,False
DeLone2003,Fairbank2006,False,0.1130716642703895,0.0570516112417988,False,False,True,False,False,False,False,True,False,False,False,False
Kohli2003,Fairbank2006,False,0.09642888127182016,0.11018522872322711,False,True,False,False,False,False,False,False,False,False,False,False
Dedrick2003,Fairbank2006,False,0.2518386021876471,0.09308806477152291,False,False,False,True,False,True,False,False,False,False,False,False
DeLone1992,Mithas2012,False,0.1492742981237803,0.11599010392235551,False,True,False,False,False,False,False,False,False,False,False,False
Kohli2003,Mithas2012,False,0.3692322712829509,0.11838230756900317,False,True,False,False,False,False,False,False,False,False,False,False
Melville2004,Mithas2012,False,0.25660953361615435,0.09833970900460683,False,False,True,False,False,False,False,True,False,False,False,False
Wade2004,Mithas2012,False,0.0919516110071852,0.13293803761467862,False,False,True,False,False,False,False,False,False,False,False,False
Piccoli2005,Mithas2012,False,0.006904997706244156,0.02731149143453869,False,True,False,False,False,False,False,False,False,False,False,False
Kohli2008,Mithas2012,False,0.014696737298269695,0.1325469413107331,False,True,False,False,False,False,False,False,False,False,False,False
Dedrick2003,Mithas2012,False,0.5878988734376891,0.30691215977304065,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Montoya2010,False,-0.006664046970938931,0.09125490475080125,False,True,False,False,False,False,False,False,False,False,False,False
DeLone2003,Montoya2010,False,0.011024885800743048,0.03276264275856226,False,True,False,False,False,False,False,False,False,False,False,False
Dedrick2003,Montoya2010,False,-0.009498696788892334,0.02729060447822866,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Akkeren2007,False,0.003127268374356597,0.09276900036083555,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Aladwani2002,False,0.3338278673571887,0.20018134058300643,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Alavi2001,False,0.1362797534714548,0.03179872776544247,False,False,False,False,False,False,False,False,False,True,False,False
DeLone1992,Ali-Hassan2015,False,0.009627340377907523,0.17321549527158392,False,True,False,False,False,False,False,False,False,False,False,False
DeLone2003,Ali-Hassan2015,False,0.012040907863935139,0.057040789559103466,False,True,False,False,False,False,False,False,False,False,False,False
Petter2008,Ali-Hassan2015,False,0.14115869879111867,0.06862863579079488,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Allen2013,False,-0.00023559704377522638,0.05489579723388902,False,False,False,False,False,False,False,False,False,False,False,False
DeLone2003,Allen2013,False,0.0021036883158351317,0.043059401897525156,False,True,False,False,False,False,False,False,False,False,False,False
Petter2008,Allen2013,False,0.0050306427790628725,0.032841691727373855,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,AlNatour2009a,False,-0.014425308975426059,0.1683172206602328,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Alter2008,False,0.4375545078069244,0.1361261092173855,False,True,False,False,False,False,False,False,False,False,False,False
DeLone2003,Alter2008,False,0.3647527038636528,0.13881349330296097,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Alter2013,False,0.010336818518251372,0.11146974363514126,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Arbore2014,False,-0.002031357265422256,0.11255390256743097,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Armstrong1999,False,0.143748819473001,0.056895041227271514,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Arnott2014,False,0.16427343267589797,0.15627525580500862,False,False,False,False,False,False,False,False,False,False,False,False
DeLone2003,Arnott2014,False,0.13308714209975833,0.11456442931654372,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Au2008,False,0.2464874155279251,0.26310147499221825,False,False,True,False,False,False,False,False,False,False,False,False
DeLone1992,Ayyagari2011,False,0.010426705832316648,0.10485510869527245,False,False,True,False,False,False,False,False,False,False,False,False
DeLone2003,Ayyagari2011,False,-0.001247916601650663,0.20919452651659218,False,False,True,False,False,False,False,False,False,False,False,False
DeLone1992,Ballou1995,False,0.3539723637475212,0.13692338094891898,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Bandara2005,False,-0.0021312950849639895,0.2569221920207381,False,False,True,False,False,False,False,False,False,False,False,False
DeLone1992,Barki2007,False,0.19842855444271906,0.06987347338643744,False,False,True,False,False,False,False,True,False,False,False,False
DeLone2003,Barki2007,False,0.16178714172223213,0.11337326114786746,False,False,True,False,False,True,False,True,True,False,False,False
DeLone1992,Bartis2008,False,0.28892626764596735,0.2669960603902045,False,False,True,False,False,False,False,False,False,False,False,False
DeLone2003,Bartis2008,False,0.2418023364050086,0.20995085313387044,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Barua2004,False,-0.0006133049675451353,0.03127906693556836,False,True,False,False,False,False,False,False,False,False,False,False
Wade2004,Barua2004,False,-0.0018333929634104101,0.06860422809012806,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Baskerville2002,False,0.44541810336475895,0.08145012423132277,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Baskerville2009,False,0.007359872489654795,0.18047250399726136,False,True,False,False,False,False,False,False,False,False,False,False
Petter2008,Baskerville2009,False,0.002386891401583196,0.17338098127236037,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Beath2013,False,0.30083862559816865,0.1648195176854089,False,True,False,False,False,False,False,False,False,False,False,False
DeLone2003,Beath2013,False,0.2494682245891136,0.1403127543168343,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Beck2014,False,-0.010372741455781645,0.10634374980312228,False,False,False,False,False,False,False,False,False,False,False,False
DeLone2003,Beck2014,False,-0.0021220704646738708,0.08307652478394861,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Belanger2001,False,0.007927151245155672,0.17968268303527335,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Benbasat2007,False,0.01703724783446847,0.15683649560093196,False,False,False,False,False,False,False,False,False,False,False,False
DeLone2003,Benbasat2007,False,-0.00228429892730144,0.22556151997953608,False,False,False,False,True,False,False,False,False,False,False,False
DeLone1992,Benlian2013,False,0.2827515258200173,0.23030647341950383,False,False,False,False,False,False,False,False,False,False,False,False
DeLone2003,Benlian2013,False,0.2263746450980422,0.08175053310680724,False,False,True,False,False,False,False,True,False,False,False,False
DeLone1992,Bernroider2013a,False,0.2919214607686099,0.06801337618379197,False,True,False,False,False,False,False,False,False,False,False,False
DeLone2003,Bernroider2013a,False,0.2276245397271787,0.12545260011220535,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Bernroider2013b,False,-0.014278211031672386,0.07905905558019351,False,False,True,False,False,False,False,True,False,False,False,False
DeLone1992,Bharadwaj2009,False,0.14587136009636262,0.10377526682813186,False,True,False,False,False,False,False,False,False,False,False,False
DeLone2003,Bharadwaj2009,False,0.12881776037692014,0.01710561526242659,False,True,False,False,False,False,False,False,False,False,False,False
Wade2004,Bharadwaj2009,False,0.09365234833351219,0.10611947793693143,False,False,True,False,False,False,False,False,False,False,False,False
DeLone1992,Boerjesson2006,False,-0.009083493882810323,0.02228987715983276,False,False,True,False,False,False,False,True,False,False,False,False
DeLone1992,Bose2011,False,0.0003176375478946894,0.18372699864019898,False,True,False,False,False,False,False,False,False,False,False,False
Piccoli2005,Bose2011,False,0.1154894508198677,0.13320436625241494,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Bradley2006a,False,0.42415500113534466,0.09546177226901457,False,False,True,False,False,False,False,True,False,False,False,False
DeLone2003,Bradley2006a,False,0.3397326980205536,0.08808761228859474,False,False,True,False,False,True,False,True,True,False,False,False
DeLone1992,Bradley2012a,False,-0.011683789817882869,0.1034007986781262,False,False,True,False,False,False,False,False,False,False,False,False
DeLone2003,Bradley2012a,False,-0.0009591067861612495,0.12032229830633244,False,False,True,False,False,False,False,True,False,False,False,False
Wade2004,Bradley2012a,False,-0.004964809033299264,0.15941454024249171,False,False,True,False,False,False,False,False,False,False,False,False
DeLone1992,Briggs2008,False,-0.008395198466150321,0.2060773414316163,False,True,False,False,False,False,False,False,False,False,False,False
DeLone2003,Briggs2008,False,-0.0077025821802864484,0.1683495116847547,False,True,False,False,False,False,False,False,False,False,False,False
Seddon1999,Briggs2008,False,-0.009982875879857423,0.10300595683347992,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Brown2002,False,0.017129022766013614,0.15935922923487902,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Brown2014,False,0.2679716458298044,0.16612121017336842,False,True,False,False,False,False,False,False,False,False,False,False
DeLone2003,Brown2014,False,0.22428207208562753,0.19059693078294043,False,False,True,False,False,False,False,True,False,False,False,False
DeLone1992,Brown23,False,0.026789101109229805,0.15252218234603515,False,True,False,False,False,False,False,False,False,False,False,False
DeLone2003,Brown23,False,0.02111162694990867,0.39413378660683457,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Burton2015,True,-0.0001774488887227415,0.25809701621443565,False,True,False,False,False,False,False,False,False,False,False,False
DeLone2003,Burton2015,True,0.0018385840203662819,0.22032773162089267,False,False,True,False,False,False,False,True,False,True,False,False
Pare2008,Burton2015,False,0.1258852848935397,0.0,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Burton-Jones2006b,False,0.0021312340207512307,0.11020005688410804,False,False,False,False,False,False,False,False,True,False,False,False
DeLone2003,Burton-Jones2006b,False,0.003863717611976446,0.11521828307864967,False,False,True,False,False,True,False,True,False,True,False,False
DeLone1992,Burton-Jones2012,False,0.011191767389035063,0.16064997207334525,False,False,True,False,False,False,False,False,False,False,False,False
DeLone2003,Burton-Jones2012,False,0.0007408745689404626,0.11104216536918984,False,False,False,False,False,True,False,False,False,False,False,False
DeLone1992,Butler2006,False,0.42482127641564493,0.16329562911899392,False,True,False,False,False,False,False,False,False,False,False,False
DeLone2003,Butler2006,False,0.3529489444767191,0.11873965212728636,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Byrd2000,False,0.1385245573698443,0.13058840803289712,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Caldeira2002,False,0.006970112359644869,0.29327423957501464,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Caldeira2003,False,0.23064086034769607,0.2600191183852717,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Cavaye1995,False,0.38086449233223213,0.30932719014309096,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Cavaye1996,False,0.0051539928251141676,0.09951242121294998,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Cecez-Kecmanovic2014,False,0.5317379532345066,0.32068727506767797,False,True,False,False,False,False,False,False,False,False,False,False
DeLone2003,Cecez-Kecmanovic2014,False,0.41838382052740025,0.3104132773800686,False,True,False,False,False,False,False,False,False,False,False,False
Petter2008,Cecez-Kecmanovic2014,False,0.4352079698661561,0.3769025713434839,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Cenfetelli2004,False,0.015334420247656504,0.1264332918424511,False,True,False,False,False,False,False,False,False,False,False,False
DeLone2003,Cenfetelli2004,False,0.010254334056009735,0.07624928679410825,False,False,False,False,False,False,False,False,False,True,False,False
DeLone1992,Cenfetelli2008,False,0.16319107245632633,0.08928974196185467,False,False,False,False,False,False,False,False,False,False,False,False
DeLone2003,Cenfetelli2008,False,0.11916027973319555,0.0857228274527933,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Cenfetelli2011,False,-0.00847907069407983,0.14743921811658428,False,False,True,False,False,False,False,True,False,False,False,False
DeLone2003,Cenfetelli2011,False,0.012522456835501882,0.0544969255111426,False,False,True,False,False,False,False,True,False,True,False,False
DeLone1992,Chan1997,False,0.2244468864679931,0.06578555823729725,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Chan2010,False,0.00010638143021082486,0.16261528002443065,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Chang2014,False,0.009842051748837373,0.14141134782279324,False,False,False,False,False,False,False,False,False,False,False,False
DeLone2003,Chang2014,False,0.0024147322370841676,0.11626882575730327,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Chatterjee2002,False,0.0015196773478759465,0.07433000207213097,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Chen2011b,False,-0.006265600228725469,0.11993326463567176,False,False,False,False,False,False,False,False,False,False,False,False
DeLone2003,Chen2011b,False,-0.00030317266831666,0.05308332576242028,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Chen2014b,False,0.017555385596265217,0.15852977695270568,False,False,False,False,False,False,False,False,False,False,False,False
DeLone2003,Chen2014b,False,0.0020937740007377177,0.08288470508002058,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Chiu2007,False,0.008792295781413781,0.2977205921296528,False,False,True,False,False,False,False,True,False,False,False,False
DeLone2003,Chiu2007,False,0.005059316843484693,0.25302562752597735,False,False,True,False,False,False,False,True,False,False,False,False
DeLone1992,Clark2007,False,0.15543465392462094,0.21162717355052071,False,True,False,False,False,False,False,False,False,False,False,False
DeLone2003,Clark2007,False,0.12428281661932253,0.31104450507941434,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Cooper2008,False,-0.006833985972142397,0.1026685782200347,False,False,False,False,False,False,False,False,False,False,False,False
DeLone2003,Cooper2008,False,0.0012493005931717553,0.0492292399753381,False,False,True,False,False,False,False,True,False,False,False,False
DeLone1992,Cordoba2012,False,0.33119724231299447,0.14382654850992857,False,True,False,False,False,False,False,False,False,False,False,False
DeLone2003,Cordoba2012,False,0.26373470999728094,0.10549700067472685,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Croteau2001,False,0.12281241670534508,0.10866010501334579,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Dang2012,False,0.008286001576702737,0.13289069530569697,False,False,False,False,False,False,False,False,False,False,False,False
DeLone2003,Dang2012,False,0.010671759583000115,0.10326514354718783,False,False,True,False,False,False,False,True,False,False,False,False
DeLone1992,Daniel2005,False,-0.0032764357632104053,0.11838315802911924,False,False,False,False,False,False,False,False,False,False,False,False
DeLone2003,Daniel2005,False,-0.0036536491197020206,0.11495289701103387,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Davis2009a,False,0.1609786303112628,0.14988408098764058,False,False,True,False,False,False,False,False,False,False,False,False
Wade2004,Davis2009a,False,0.10224985044181824,0.06755427803332771,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Deng2010,False,0.001452286634158646,0.19173236602610172,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Deodhar2012,False,-0.010080038898249719,0.03767505390818942,False,True,False,False,False,False,False,False,False,False,False,False
DeLone2003,Deodhar2012,False,-0.004876610630449239,0.055276304100191714,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Dibbern2012,False,0.23965982425612026,0.10584874893051147,False,True,False,False,False,False,False,False,False,False,False,False
Wade2004,Dibbern2012,False,0.16490867999806752,0.1072865878699096,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Doherty2012,False,0.17071867894486323,0.20591497103698797,False,True,False,False,False,False,False,False,False,False,False,False
Larsen2003,Doherty2012,False,0.2531755575187757,0.15140538787756463,False,True,False,False,False,False,False,False,False,False,False,False
Petter2008,Doherty2012,False,0.11884467948676204,0.18038915584008716,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Doll1994,False,0.009243664426921918,0.2602788849472032,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Doll1995,False,0.13402286686674977,0.17010525718916314,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Doll2004,False,0.00549831315419279,0.13796040357654774,False,True,False,False,False,False,False,False,False,False,False,False
DeLone2003,Doll2004,False,0.00489466231025011,0.08436616275172422,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Dong2009a,False,0.1916007896624166,0.09154706473821161,False,False,True,False,False,False,False,False,False,False,False,False
DeLone1992,DosSantos1993,False,0.13432317894273782,0.06649230582060776,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Elbanna2013,False,-0.0066381440666186346,0.12013165409350872,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Elie-Dit-Cosaque2011,False,-0.003174809966091505,0.13610564510376907,False,False,False,False,False,False,False,False,False,False,False,False
DeLone2003,Elie-Dit-Cosaque2011,False,0.0022489069232078697,0.20077303746512062,False,False,True,False,False,False,False,True,False,False,False,False
DeLone1992,Elie-Dit-Cosaque2011a,False,0.11138991901916809,0.1030677828657332,False,False,False,False,False,False,False,False,False,False,False,False
DeLone2003,Elie-Dit-Cosaque2011a,False,0.08791854083533295,0.16167223251420015,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Espinosa2015,False,0.011861089584457796,0.07372881236885116,False,True,False,False,False,False,False,False,False,False,False,False
DeLone2003,Espinosa2015,False,0.0023638828772524286,0.03766177388804231,False,False,True,False,False,False,False,True,False,False,False,False
DeLone1992,Essex1998,False,0.47374778209495466,0.3857792369049667,False,False,True,False,False,False,False,False,False,False,False,False
DeLone1992,Ezingeard1998,False,0.2600424467123679,0.13476269819303416,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Feldman2011,False,0.2008605423006638,0.09796025805706353,False,False,False,False,False,False,False,False,False,False,False,False
DeLone2003,Feldman2011,False,0.16168088938747494,0.08347067328432226,False,True,False,False,False,False,False,False,False,False,False,False
Kohli2008,Feldman2011,False,0.10914470541205844,0.11381406271195141,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Fielt2013,False,0.3218891353718419,0.13689784183593448,False,False,False,False,False,False,False,False,False,False,False,False
DeLone2003,Fielt2013,False,0.26757120767688625,0.14145476157395137,False,False,False,False,False,False,False,False,False,False,False,False
DeLone1992,Fink2007,False,-0.0042286999070507356,0.09688471833881906,False,False,True,False,False,False,False,True,False,False,False,False
Melville2004,Fink2007,False,-0.0014808595503547702,0.17881174219420634,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Fitzgerald2005,False,0.004844647865302326,0.15551493887214748,False,True,False,False,False,False,False,False,False,False,False,False
DeLone2003,Fitzgerald2005,False,0.02375296816028279,0.164020200116491,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Flynn2011,False,0.11144594858268618,0.04752655963278894,False,False,False,False,False,False,False,False,False,False,False,False
DeLone2003,Flynn2011,False,0.0908973980078104,0.09579531231599302,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Forgionne1999,False,-0.0014207174954496411,0.14486681289790718,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Forgionne2000,False,0.0031883344814792893,0.18923623170766668,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Furneaux2011,False,0.3326632861775541,0.12248981981624445,False,True,False,False,False,False,False,False,False,False,False,False
DeLone2003,Furneaux2011,False,0.25444223838018587,0.10558799872798647,False,True,False,False,False,False,False,False,False,False,False,False
Kohli2003,Furneaux2011,False,0.1129319541798202,0.11535989665000422,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Galliers2007,False,0.253598447850279,0.1372287722901451,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Gallivan2005,False,0.1980397522489563,0.2163894156199476,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Gallivan2015,False,0.341697662363697,0.06837047844994878,False,False,False,False,False,False,False,False,False,False,False,False
DeLone2003,Gallivan2015,False,0.27987309259088156,0.052508072576949845,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Gefen2004,False,-0.0054321571173346715,0.053247619979967326,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Gil-Garcia2007,False,-0.0024583673361430573,0.06458726780293811,False,False,True,False,False,False,False,True,False,False,False,False
DeLone2003,Gil-Garcia2007,False,-0.0034343174255919264,0.026830854718262145,False,True,False,False,False,False,False,False,False,False,False,False
Seddon1999,Gil-Garcia2007,False,-0.003530997099800972,0.14017187588716032,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Gill1995,False,0.28515093627074173,0.12743481511246793,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Gill1996,False,0.18088541070006794,0.20809870189776972,False,True,False,False,False,False,False,False,False,False,False,False
DeLone1992,Gill2009a,False,-0.006835555507174035,0.11130090271725787,False,False,False,False,False,False,False,False,False,False,False,False
DeLone2003,Gill2009a,False,0.0031339441782967234,0.1189430608586319,False,True,False,False,False,False,False,False,False,False,False,False
